pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,st_teff
"HD 202772 A b","HD 202772 A",3.30887750000,18.23701160,323.54931833,6442.00
"Kepler-1326 b","Kepler-1326",42.35142670000,4.18000000,,6725.00
"Kepler-1051 b","Kepler-1051",25.96200249000,3.40000000,,6675.00
"Kepler-788 b","Kepler-788",8.39846269000,2.55000000,,6159.00
"HIP 70849 b","HIP 70849",3649.00000000000,,1430.22783150,
"HATS-28 b","HATS-28",3.18107810000,13.38354600,213.58176000,5498.00
"HD 153557 d","HD 153557",40654.64809000000,,8725.66108578,
"Kepler-251 d","Kepler-251",30.13300100000,2.77000000,,5526.00
"Kepler-32 f","Kepler-32",0.74296000000,0.82000000,,3900.00
"Kepler-1592 b","Kepler-1592",3.05710069000,1.54000000,,6213.00
"Kepler-283 c","Kepler-283",92.74371100000,1.82000000,,4351.00
"Kepler-621 b","Kepler-621",2.62811374600,2.30000000,,4521.00
"TOI-2141 d","TOI-2141",60.45000000000,,14.90000000,5635.00
"Kepler-436 c","Kepler-436",16.79713874000,2.33000000,,4685.00
"Kepler-428 b","Kepler-428",3.52563254000,12.11000000,403.63000000,5150.00
"TOI-6041 c","TOI-6041",88.00000000000,,77.90000000,5445.00
"Kepler-1346 b","Kepler-1346",3.40165668000,1.58000000,,6133.00
"OGLE-2015-BLG-1649L b","OGLE-2015-BLG-1649L",,,807.00000000,
"Kepler-445 b","Kepler-445",2.98415100000,1.58000000,,3157.00
"Kepler-678 b","Kepler-678",7.27503724000,5.14000000,,5520.00
"Kepler-169 c","Kepler-169",6.19546900000,1.21000000,,4997.00
"K2-407 b","K2-407",4.94190700000,1.28300000,,5563.00
"HD 30856 b","HD 30856",847.00000000000,,491.68301000,4895.00
"Kepler-1021 b","Kepler-1021",13.47469571000,2.33000000,,5431.00
"Kepler-1649 c","Kepler-1649",19.53527000000,1.06000000,,3240.00
"GJ 4274 b","GJ 4274",1.63390000000,,2.97000000,3228.00
"Kepler-80 g","Kepler-80",14.64558000000,1.13000000,,4540.00
"TOI-6016 b","TOI-6016",4.02368700000,13.67495645,371.85923619,6110.00
"Kepler-296 f","Kepler-296",63.33627000000,1.80000000,,3740.00
"TOI-4406 b","TOI-4406",30.08364000000,11.20898070,95.34852210,6219.00
"TOI-4155 b","TOI-4155",3.32072900000,3.21000000,,5724.00
"Kepler-185 b","Kepler-185",1.63290000000,1.17000000,,5208.00
"Kepler-1996 b","Kepler-1996",32.37618300000,2.26000000,,4580.00
"Kepler-1357 b","Kepler-1357",3.00913240000,1.28000000,,5597.00
"LkCa 15 c","LkCa 15",,,,4194.00
"Kepler-1353 b","Kepler-1353",24.75439660000,1.80000000,,4776.00
"TOI-1238 b","TOI-1238",0.76459700000,1.21000000,3.76000000,4089.00
"Kepler-1982 b","Kepler-1982",3.82315697000,0.77000000,,6202.00
"K2-88 b","K2-88",4.61220000000,1.23000000,,3537.00
"Ross 176 b","Ross 176",5.00663380000,1.84000000,4.57000000,4041.00
"Kepler-663 b","Kepler-663",4.99678284000,2.60000000,,5264.00
"Kepler-258 c","Kepler-258",33.65307900000,3.61000000,,4942.00
"XO-6 b","XO-6",3.76500070000,23.20263000,1398.45200000,6720.00
"Kepler-1176 b","Kepler-1176",24.17385790000,2.45000000,,5844.00
"K2-388 b","K2-388",6.33932000000,3.90000000,,5310.00
"HD 218566 b","HD 218566",225.70000000000,,63.56600000,4730.00
"K2-72 e","K2-72",24.15886800000,1.29000000,,3360.47
"Kepler-1145 b","Kepler-1145",3.97076766000,1.40000000,,5064.00
"TOI-1107 b","TOI-1107",4.07823870000,14.57167491,1064.72516345,6311.00
"Kepler-440 b","Kepler-440",101.11141000000,1.86000000,,4134.00
"TOI-1411 b","TOI-1411",1.45205270000,1.19880592,2.00000000,4115.00
"HD 158259 f","HD 158259",12.02800000000,,6.14000000,
"Kepler-785 b","Kepler-785",1.97376092600,13.02000000,,4739.00
"TOI-1233.01","HD 108236",14.17568500000,2.53900000,,5660.00
"TOI-5624 e","TOI-5624",21.48993600000,3.24700000,8.90000000,5327.00
"HD 21411 b","HD 21411",84.28800000000,,65.90000000,5605.00
"Kepler-1077 b","Kepler-1077",34.35118740000,2.77000000,,5816.00
"TOI-2049 b","TOI-2049",5.30346800000,16.64533634,486.27746271,6164.00
"KMT-2016-BLG-2397L b","KMT-2016-BLG-2397L",,,836.00000000,
"K2-59 c","K2-59",11.29540000000,2.30000000,,5055.00
"Qatar-9 b","Qatar-9",1.54073100000,11.30988100,378.21770000,4309.00
"TIC 86380416 b","TIC 86380416",6.04086434610,2.41236120,,5723.74
"K2-263 b","K2-263",50.81917200000,2.51300000,15.40000000,5368.00
"HD 81688 b","HD 81688",183.93000000000,,525.68818518,4797.00
"HIP 14810 b","HIP 14810",6.67389200000,,1239.53700000,5544.00
"Kepler-1081 b","Kepler-1081",3.85691854700,1.01000000,,5345.00
"ome Ser b","ome Ser",278.59000000000,,233.92170755,4724.00
"Kepler-640 b","Kepler-640",22.24813967000,2.56000000,,5653.00
"K2-157 b","K2-157",0.36525750000,0.93500000,1.14000000,5334.00
"Kepler-1129 b","Kepler-1129",24.33978040000,2.96000000,,5831.00
"Kepler-212 c","Kepler-212",31.80517400000,2.74000000,,5852.00
"TOI-3862 b","TOI-3862",1.55745774000,5.53000000,53.70000000,5300.00
"Qatar-1 b","Qatar-1",1.42002420000,12.81188700,411.27202000,5013.00
"K2-257 b","K2-257",1.60588000000,0.83000000,,3725.00
"HD 5278 b","HD 5278",14.33915600000,2.45000000,7.80000000,6203.00
"TOI-1248 b","TOI-1248",4.36015610000,6.80848590,27.40000000,5205.00
"TOI-4582 b","TOI-4582",31.03400000000,10.53644186,168.44905571,5190.00
"TOI-4364 b","TOI-4364",5.42401900000,2.01000000,,3528.00
"Kepler-6 b","Kepler-6",3.23469960000,14.61653600,212.31044000,5647.00
"EPIC 212297394 b","EPIC 212297394",2.28936300000,1.48000000,,5171.00
"HATS-33 b","HATS-33",2.54955510000,13.78707000,378.85336000,5659.00
"TOI-5126 c","TOI-5126",17.89990000000,3.86000000,,6150.00
"Kepler-334 b","Kepler-334",5.47031900000,1.12000000,,5828.00
"TOI-6008 b","TOI-6008",0.85743470000,1.03000000,4.00000000,3075.00
"HD 181433 c","HD 181433",1018.50000000000,,235.50000000,
"HD 104067 c","HD 104067",13.89920000000,,13.20000000,4952.00
"WASP-175 b","WASP-175",3.06529070000,13.54047200,314.65170000,6229.00
"KELT-19 A b","KELT-19 A",4.61170930000,21.40919000,1293.56810000,7500.00
"Kepler-29 c","Kepler-29",13.28613000000,2.34000000,4.50000000,5378.00
"HIP 5763 b","HIP 5763",30.01400000000,,162.09248757,
"TOI-4363 b","TOI-4363",2.11867592279,1.76689273,,4278.45
"GJ 15 A c","GJ 15 A",7600.00000000000,,36.00000000,3607.00
"Kepler-129 c","Kepler-129",82.20000000000,2.52000000,43.00000000,5770.00
"TOI-6564 b","TOI-6564",3.98541300000,16.39873876,222.16205649,5943.00
"TOI-4747 b","TOI-4747",5.21924158592,3.95803201,,5595.08
"Kepler-201 b","Kepler-201",25.67208300000,2.46000000,,6065.00
"TOI-799 b","TOI-799",5.54519139676,2.06631784,,5662.81
"HIP 65407 b","HIP 65407",28.12500000000,,136.03124000,5460.00
"Kepler-523 b","Kepler-523",5.83598311100,1.96000000,,5515.00
"Kepler-319 c","Kepler-319",6.94135700000,2.63000000,,5526.00
"HN Lib b","HN Lib",36.11600000000,,5.46000000,3347.00
"Kepler-119 b","Kepler-119",2.42208200000,3.60000000,,5595.00
"TOI-411 b","HD 22946",4.04029500000,1.36200000,13.71000000,6169.00
"Kepler-495 b","Kepler-495",3.41303622100,5.23000000,,5346.00
"Kepler-1501 b","Kepler-1501",14.55645330000,1.56000000,,6229.00
"Kepler-126 d","Kepler-126",100.28313400000,2.50000000,,6239.00
"HD 41004 A b","HD 41004 A",963.00000000000,,807.25000000,
"HD 11964 c","HD 11964",37.91000000000,,25.00000000,5303.00
"Kepler-812 b","Kepler-812",10.11716531000,3.55000000,,6761.00
"Kepler-1495 b","Kepler-1495",85.27325600000,2.94000000,,5831.00
"NGTS-13 b","NGTS-13",4.11902700000,12.80067800,1538.29720000,5819.00
"Kepler-273 b","Kepler-273",2.93653200000,1.50000000,,5626.00
"HD 162020 b","HD 162020",8.42820000000,,3127.44720000,4723.00
"HAT-P-37 b","HAT-P-37",2.79743600000,13.20400000,371.52800000,5500.00
"PSR J1719-1438 b","PSR J1719-1438",0.09070629300,,382.80000000,4500.00
"Kepler-1827 b","Kepler-1827",3.70061993600,1.85644292,,5423.00
"Kepler-242 b","Kepler-242",8.20395000000,2.61000000,,5020.00
"Kepler-324 c","Kepler-324",51.80561200000,3.15000000,,5194.00
"TOI-6330 b","TOI-6330",6.85002460000,10.89000000,3179.00000000,3539.00
"LkCa 15 b","LkCa 15",,,,4194.00
"Kepler-1178 b","Kepler-1178",31.80634000000,1.07000000,,4990.00
"K2-357 b","K2-357",16.34886370000,3.72000000,,5794.00
"Kepler-120 c","Kepler-120",12.79458500000,1.53000000,,4096.00
"Kepler-296 e","Kepler-296",34.14211000000,1.53000000,,3740.00
"Kepler-282 e","Kepler-282",44.34700000000,3.10000000,56.20000000,
"K2-325 b","K2-325",6.93000000000,2.20000000,,3287.00
"HIP 74890 b","HIP 74890",822.30000000000,,762.79200000,4850.00
"Gaia-1 b","Gaia-1",3.05252400000,13.77583728,533.95172376,5470.00
"Kepler-360 b","Kepler-360",3.28967200000,1.65000000,,6053.00
"Kepler-666 b","Kepler-666",4.49876092000,2.40000000,,5887.00
"Kepler-153 b","Kepler-153",18.87022700000,2.92000000,,5404.00
"TIC 434398831 c","TIC 434398831",6.21029100000,5.63000000,,5638.00
"EPIC 206032309 b","EPIC 206032309",2.87814000000,1.01000000,,
"Kepler-1676 b","Kepler-1676",29.92210000000,3.37695960,,5878.30
"Kepler-149 d","Kepler-149",160.01803200000,3.96000000,,5381.00
"EPIC 206215704 b","EPIC 206215704",2.25543600000,1.00000000,,3297.00
"HD 190984 b","HD 190984",4885.00000000000,,985.20000000,5988.00
"Kepler-1312 b","Kepler-1312",5.44832528600,2.10000000,,5719.00
"Kepler-605 c","Kepler-605",2.35895151500,0.86000000,,5462.00
"HD 52265 b","HD 52265",119.27000000000,,384.57430000,6136.00
"Kepler-296 b","Kepler-296",10.86438400000,1.61000000,,3740.00
"Kepler-1726 b","Kepler-1726",18.39629936000,2.50861954,,5316.00
"HD 168443 b","HD 168443",58.11187000000,,2424.39508860,
"Kepler-388 b","Kepler-388",3.17331500000,0.81000000,,4498.00
"HD 190228 b","HD 190228",1143.59858000000,,1598.67688721,
"Kepler-466 b","Kepler-466",51.07926307000,2.85000000,,5927.00
"OGLE-2018-BLG-0962L b","OGLE-2018-BLG-0962L",,,425.89006538,
"KMT-2023-BLG-2209L b","KMT-2023-BLG-2209L",,,254.26272560,
"K2-382 b","K2-382",21.70015600000,2.07200000,,5452.00
"Kepler-1024 b","Kepler-1024",66.41621330000,3.91000000,,5143.00
"TOI-1634 b","TOI-1634",0.98934551000,1.75900000,4.90000000,3550.00
"Kepler-1112 b","Kepler-1112",14.36267939000,3.02000000,,6496.00
"Kepler-1398 c","Kepler-1398",4.13827595000,1.03000000,,6126.00
"HAT-P-58 b","HAT-P-58",4.01383790000,14.93036229,118.23216740,6078.00
"Kepler-822 b","Kepler-822",3.22296927300,1.77000000,,5928.00
"HD 197037 b","HD 197037",1035.70000000000,,251.00000000,6150.00
"Kepler-285 b","Kepler-285",2.63386700000,1.34000000,,5411.00
"EPIC 201595106 b","EPIC 201595106",0.87724000000,1.56500000,7.67000000,5679.00
"Kepler-861 b","Kepler-861",3.94963137500,2.28000000,,5047.00
"Kepler-1130 c","Kepler-1130",3.26663994800,0.79239584,,5450.00
"MOA-2022-BLG-563L b","MOA-2022-BLG-563L",,,127.13136280,
"BD+49 828 b","BD+49 828",2590.00000000000,,508.50000000,4943.00
"Kepler-18 c","Kepler-18",7.64159000000,5.49000000,17.30000000,5345.00
"Kepler-168 b","Kepler-168",4.42539100000,1.46000000,,6282.00
"HD 28471 b","HD 28471",3.16490000000,,3.72000000,5766.00
"GJ 1137 c","HD 93083",9.64120000000,,5.12000000,5033.80
"HD 73256 c","HD 73256",2690.00000000000,,5085.25451200,
"OGLE-2019-BLG-0468L b","OGLE-2019-BLG-0468L",,,1090.15143601,
"Kepler-183 b","Kepler-183",5.68794500000,2.06000000,,5888.00
"KMT-2021-BLG-0322L b","KMT-2021-BLG-0322L",,,2034.10180480,
"TOI-519 b","TOI-519",1.26523280000,11.54525012,147.15455244,3322.00
"Kepler-1316 b","Kepler-1316",87.97321360000,3.54000000,,5884.00
"Kepler-1335 b","Kepler-1335",6.26406846000,1.45000000,,4903.00
"EPIC 212624936 c","EPIC 212624936",11.81143700000,2.30000000,,5765.00
"Kepler-1565 b","Kepler-1565",1.53818843700,1.19000000,,4940.00
"Kepler-1778 b","Kepler-1778",10.08740044000,3.01665969,,6310.00
"K2-384 e","K2-384",9.71504300000,1.34500000,,3623.00
"Kepler-298 b","Kepler-298",10.47546400000,1.96000000,,4465.00
"Kepler-740 b","Kepler-740",3.58410121600,4.57000000,,5438.00
"Kepler-239 b","Kepler-239",11.76305100000,2.33000000,,4914.00
"TOI-4495 b","TOI-4495",2.56699000000,2.48300000,7.70000000,6210.00
"HD 70642 b","HD 70642",2124.54000000000,,633.43519000,5732.00
"Kepler-1542 b","Kepler-1542",3.95116882000,0.76000000,,5564.00
"KMT-2021-BLG-1372L b","KMT-2021-BLG-1372L",,,61.27000000,
"Kepler-386 b","Kepler-386",12.31043000000,1.39000000,,5178.00
"Kepler-471 b","Kepler-471",5.01423457500,14.96000000,,6733.00
"KMT-2020-BLG-0414L b","KMT-2020-BLG-0414L",,,1.87000000,
"pi Men c","HD 39091",6.26783990000,2.01890000,,5998.00
"Kepler-577 b","Kepler-577",25.69578251000,2.55000000,,4984.00
"Kepler-433 b","Kepler-433",5.33408384000,16.25000000,896.24000000,6360.00
"LHS 1815 b","LHS 1815",3.81433400000,1.08800000,1.58000000,3643.00
"TOI-913 b","TOI-913",11.09864400000,2.45280000,,4969.00
"TOI-1105 b","TOI-1105",10.86818410933,3.05823658,,4678.46
"TOI-3353.01","TOI-3353",4.66579650000,2.66675550,,6365.00
"Kepler-262 b","Kepler-262",13.06085500000,1.36000000,,5841.00
"TYC 2187-512-1 b","TYC 2187-512-1",691.90000000000,,104.88337431,3734.00
"TOI-942 c","TOI-942",10.15627200000,4.67000000,,
"Kepler-1679 b","Kepler-1679",9.75376000000,2.06920360,,5501.00
"Kepler-293 c","Kepler-293",54.15574300000,3.83000000,,5804.00
"Kepler-1055 b","Kepler-1055",2.29503623300,1.23000000,,5723.00
"KMT-2024-BLG-0404L b","KMT-2024-BLG-0404L",,,8657.64580668,
"K2-19 d","K2-19",2.50827000000,1.04400000,6.20000000,5350.00
"WASP-124 b","WASP-124",3.37265000000,13.89916000,190.69800000,6050.00
"TOI-6884 b","TOI-6884",4.80826400000,10.39072511,8365.24367224,6330.00
"TOI-5788 c","TOI-5788",16.21336200000,2.27200000,6.40000000,5615.00
"Kepler-49 e","Kepler-49",18.59610800000,1.56000000,,4252.00
"Kepler-745 b","Kepler-745",9.93143556000,2.16000000,,5849.00
"GJ 674 b","GJ 674",4.69380000000,,11.09000000,3600.00
"Kepler-551 b","Kepler-551",12.37646610000,2.73000000,,4286.00
"Kepler-9 d","Kepler-9",1.59285100000,1.64000000,,5777.00
"Kepler-1508 b","Kepler-1508",20.70565040000,1.33000000,,6158.00
"Kepler-59 c","Kepler-59",17.98012350000,1.98000000,,6074.00
"Kepler-204 c","Kepler-204",25.66059300000,1.79000000,,5812.00
"Kepler-1404 b","Kepler-1404",15.93147390000,2.01000000,,5261.00
"Kepler-1396 b","Kepler-1396",18.22064210000,2.07000000,,6195.00
"HD 190007 b","HD 190007",11.72412800000,,15.50000000,4610.00
"TOI-1117 c","TOI-1117",4.57900000000,,8.78000000,5635.00
"KMT-2022-BLG-1818L c","KMT-2022-BLG-1818L",,,114.41822652,
"OGLE-2019-BLG-0299L b","OGLE-2019-BLG-0299L",,,1976.89269154,
"TOI-2368 b","TOI-2368",5.17500730000,10.83908434,206.58846455,5360.00
"V0391 Peg b","V0391 Peg",1170.00000000000,,1017.05600000,29300.00
"HD 95089 c","HD 95089",1785.00000000000,,1096.51350000,4918.00
"Kepler-222 c","Kepler-222",10.08881000000,4.64000000,,5433.00
"Kepler-1714 b","Kepler-1714",10.27530003000,3.26437302,,6150.00
"K2-243 c","K2-243",24.94598000000,2.01000000,,6570.00
"KMT-2021-BLG-0912L b","KMT-2021-BLG-0912L",,,2.81000000,
"Kepler-926 b","Kepler-926",52.06886010000,2.31000000,,5806.00
"KMT-2017-BLG-1038L b","KMT-2017-BLG-1038L",,,640.00000000,
"Kepler-192 d","Kepler-192",6.47027579000,1.02000000,,5487.00
"TOI-2196 b","TOI-2196",1.19472680000,3.51000000,26.00000000,5634.00
"Kepler-1250 b","Kepler-1250",2.60754383400,1.92000000,,5717.00
"TOI-883 b","TOI-883",10.05771848538,7.17166228,,5713.15
"TOI-815 c","TOI-815",34.97614500000,2.62000000,23.50000000,4869.00
"HD 170469 b","HD 170469",1145.00000000000,,209.76780000,5842.00
"Kepler-330 c","Kepler-330",15.95538700000,1.95000000,,5117.00
"K2-381 b","K2-381",7.93893340000,1.07500000,,4473.00
"Kepler-905 b","Kepler-905",5.08274651700,1.41000000,,5461.00
"HD 240210 b","HD 240210",501.75000000000,,1655.82000000,4297.00
"HD 165131 b","HD 165131",2342.60000000000,,5943.39121090,5870.00
"Kepler-1977 b","Kepler-1977",4.53702121000,1.66000000,,4805.00
"Kepler-1594 b","Kepler-1594",2.71603809000,1.06000000,,5946.00
"Kepler-909 b","Kepler-909",13.93290318000,1.47000000,,6154.00
"Kepler-345 c","Kepler-345",9.38742700000,1.20000000,,4504.00
"KMT-2017-BLG-2509L b","KMT-2017-BLG-2509L",,,664.26137063,
"Kepler-655 b","Kepler-655",46.40633580000,2.71000000,,6170.00
"Kepler-9 b","Kepler-9",19.23891000000,8.29000000,43.40000000,5774.00
"HD 150010 b","HD 150010",562.00000000000,,762.78817680,4153.00
"KMT-2021-BLG-0119L b","KMT-2021-BLG-0119L",,,1754.41280664,
"K2-277 b","K2-277",6.32676800000,2.18575124,,5680.00
"ups And b","ups And",4.61703300000,,218.53100000,
"KMT-2023-BLG-0949L b","KMT-2023-BLG-0949L",,,1900.61387386,
"Kepler-797 b","Kepler-797",27.07237711000,2.17000000,,5680.00
"Kepler-1123 b","Kepler-1123",4.33946454000,1.67000000,,5500.00
"Kepler-137 c","Kepler-137",18.73575300000,1.88000000,,5187.00
"Kepler-373 b","Kepler-373",5.53530900000,1.36000000,,5787.00
"TrES-5 b","TrES-5",1.48224686000,13.38354600,568.91570000,5171.00
"Kepler-1947 b","Kepler-1947",6.96363019900,1.01016660,,6040.00
"Kepler-898 b","Kepler-898",5.87061910000,1.49000000,,4223.00
"HD 195019 b","HD 195019",18.20132000000,,1264.96340000,5751.00
"Kepler-109 b","Kepler-109",6.48163070000,2.49000000,4.90000000,5950.00
"Kepler-1072 b","Kepler-1072",1.56906650200,1.58000000,,6199.00
"TOI-2267 c","TOI-2267 A",3.49504120000,1.14000000,,3030.00
"MOA-2022-BLG-091L b","MOA-2022-BLG-091L",,,1141.00398113,
"Kepler-1921 b","Kepler-1921",20.03479958000,2.89459458,,6120.00
"KMT-2019-BLG-2974L b","KMT-2019-BLG-2974L",,,88.99195396,
"GJ 3082 b","GJ 3082",11.94900000000,,8.20000000,
"Kepler-835 b","Kepler-835",11.41909375000,2.79000000,,5954.00
"HD 125595 b","HD 125595",9.67370000000,,6.35660000,4691.00
"Kepler-1045 b","Kepler-1045",26.41045478000,2.69000000,,5301.00
"TOI-2227 b","TOI-2227",4.22175815648,3.09885187,,5889.54
"Kepler-186 d","Kepler-186",13.34299600000,1.40000000,,3788.00
"Kepler-644 b","Kepler-644",3.17391710300,3.15000000,,6747.00
"Kepler-576 b","Kepler-576",29.91136794000,3.27000000,,5672.00
"Kepler-1604 b","Kepler-1604",0.68368425600,1.41000000,,4976.00
"HATS-42 b","HATS-42",2.29210200000,15.69260000,597.52040000,6060.00
"Kepler-441 b","Kepler-441",207.24820000000,1.64000000,,4340.00
"TOI-3568 b","TOI-3568",4.41796500000,5.30000000,26.40000000,4969.00
"HD 30177 c","HD 30177",11320.00000000000,,1484.25866069,5680.00
"Kepler-947 b","Kepler-947",26.96443170000,2.28000000,,5508.00
"HD 129445 b","HD 129445",1840.00000000000,,508.50700000,
"K2-198 b","K2-198",17.04286830000,4.18900000,,5212.90
"Kepler-1824 b","Kepler-1824",95.61100006000,2.38127597,,6002.00
"Kepler-334 d","Kepler-334",25.09849000000,1.41000000,,5828.00
"Kepler-1523 b","Kepler-1523",0.93875077000,1.58000000,,5708.00
"TOI-1288 c","TOI-1288",416.00000000000,,85.70000000,5388.00
"Kepler-1153 b","Kepler-1153",1.75583532700,1.73000000,,5470.00
"Kepler-1011 b","Kepler-1011",5.75322197400,2.87000000,,5416.00
"Kepler-566 b","Kepler-566",18.42794624000,2.15000000,,5132.00
"HIP 114933 b","HIP 114933",1481.60000000000,,616.58710958,4823.00
"Kepler-804 b","Kepler-804",14.37457351000,1.94000000,,5817.00
"Kepler-304 d","Kepler-304",9.65347100000,2.75000000,,4731.00
"Kepler-561 c","Kepler-561",5.35016198300,2.68000000,,5646.00
"HAT-P-45 b","HAT-P-45",3.12899200000,15.98400000,283.49200000,6330.00
"Kepler-158 d","Kepler-158",0.64508800000,0.43000000,,4895.97
"OGLE-2012-BLG-0026L c","OGLE-2012-BLG-0026L",,,270.00000000,
"HD 190647 b","HD 190647",1176.45000000000,,630.89255000,5656.00
"TIC 9344899 b","TIC 9344899",8.58215660000,9.16000000,6170.00000000,5800.00
"HD 30669 b","HD 30669",1684.00000000000,,149.37000000,5400.00
"TOI-4961 b","TOI-4961",7.47918200000,12.34108775,572.09113260,5380.00
"Kepler-19 c","Kepler-19",28.73100000000,,13.10000000,5544.00
"GJ 887 e","GJ 887",4.42490000000,,1.46000000,3688.00
"Kepler-253 c","Kepler-253",10.28195100000,2.65000000,,5208.00
"KMT-2023-BLG-0830L b","KMT-2023-BLG-0830L",,,17.79839079,
"WASP-185 b","WASP-185",9.38755000000,14.01125000,311.47340000,5900.00
"Kepler-970 b","Kepler-970",16.73652500000,2.60900000,,4290.00
"Kepler-1550 b","Kepler-1550",225.58280900000,3.02000000,,5991.00
"OGLE-2017-BLG-0640L b","OGLE-2017-BLG-0640L",,,514.88201934,
"Kepler-48 d","Kepler-48",42.89610000000,2.04000000,7.93000000,5194.00
"Kepler-1569 b","Kepler-1569",5.79180156000,1.68000000,,6319.00
"CoRoT-6 b","CoRoT-6",8.88659300000,13.06800000,940.74000000,6090.00
"HD 221416 b","HD 221416",14.27670000000,9.17000000,60.50000000,5080.00
"TOI-2537 b","TOI-2537",94.10220000000,11.25381662,415.40172795,4870.00
"TOI-1824 b","TOI-1824",22.80853300000,2.74382690,16.00000000,5165.00
"HD 128717 b","HD 128717",3420.00000000000,,6293.00245860,6210.00
"KMT-2018-BLG-1976L b","KMT-2018-BLG-1976L",,,705.57906354,
"HD 163607 c","HD 163607",1272.00000000000,,699.54383000,5522.00
"Kepler-1916 b","Kepler-1916",31.25429916000,2.61757235,,6246.00
"TOI-283 b","TOI-283",17.61745000000,2.34000000,6.54000000,5213.00
"KMT-2016-BLG-1836L b","KMT-2016-BLG-1836L",,,700.00000000,
"Kepler-1581 b","Kepler-1581",6.28385491000,0.80000000,,6022.00
"TIC 62895484 b","TIC 62895484",2.83985434327,3.49391667,,5520.79
"KMT-2017-BLG-0673L b","KMT-2017-BLG-0673L",,,1166.43025369,
"Kepler-766 b","Kepler-766",6.10027804000,3.39000000,,5992.00
"Kepler-100 e","Kepler-100",60.88858800000,,24.14271827,
"K2-47 b","K2-47",31.63720000000,1.89000000,,5054.00
"TOI-2295 b","TOI-2295",30.03330200000,16.47720163,278.09985612,5730.00
"BD+14 4559 b","BD+14 4559",268.94000000000,,330.54320000,4864.00
"Kepler-395 c","Kepler-395",34.98926200000,1.32000000,,4262.00
"HD 79181 b","HD 79181",273.10000000000,,203.41018048,4862.00
"OGLE-2023-BLG-0836L b","OGLE-2023-BLG-0836L",,,1385.73185452,
"Kepler-176 c","Kepler-176",12.75971200000,2.60000000,,5232.00
"OGLE-2014-BLG-1722L c","OGLE-2014-BLG-1722L",,,83.70000000,
"Kepler-1017 b","Kepler-1017",7.23400469000,1.99000000,,5473.00
"Kepler-1672 b","Kepler-1672",150.87800000000,2.97022762,,6131.95
"Kepler-1209 b","Kepler-1209",25.36911600000,1.51000000,,6210.00
"Kepler-496 b","Kepler-496",8.30864937000,2.32000000,,5293.00
"Kepler-1410 b","Kepler-1410",60.86616800000,1.78000000,,4092.00
"GJ 3021 b","GJ 3021",133.71000000000,,1071.04000000,5540.00
"Kepler-915 b","Kepler-915",4.59489604000,1.50000000,,6173.00
"HIP 10090 b","HIP 10090",2960.00000000000,,1229.99593509,5661.00
"Kepler-626 b","Kepler-626",14.48585199000,2.29000000,,5813.00
"Kepler-1151 b","Kepler-1151",65.64784240000,2.22000000,,5470.00
"Kepler-215 c","Kepler-215",14.66710800000,1.77000000,,5739.00
"Kepler-271 c","Kepler-271",7.41086267000,0.95000000,,5555.00
"Kepler-1521 b","Kepler-1521",47.14840805000,2.50000000,,5042.00
"Kepler-1015 b","Kepler-1015",16.00494214000,3.55000000,,6769.00
"HD 68402 b","HD 68402",1103.00000000000,,975.73810000,5950.00
"Kepler-549 b","Kepler-549",42.94956490000,2.57000000,,5360.00
"K2-165 d","K2-165",14.10136100000,2.64809498,,5185.00
"Kepler-714 b","Kepler-714",8.09888798600,9.67000000,,5995.00
"Kepler-1348 b","Kepler-1348",27.57227420000,1.94000000,,5911.00
"TOI-277 b","TOI-277",3.99400000000,2.65000000,,4031.00
"Kepler-1768 b","Kepler-1768",15.13589954000,2.23346338,,6050.00
"OGLE-2013-BLG-0102L b","OGLE-2013-BLG-0102L",,,4100.00000000,
"KMT-2018-BLG-0748L b","KMT-2018-BLG-0748L",,,60.00000000,
"KMT-2019-BLG-0335L b","KMT-2019-BLG-0335L",,,6674.39654700,
"Kepler-431 d","Kepler-431",11.92200000000,1.11000000,,6004.00
"Kepler-1362 b","Kepler-1362",136.20562600000,2.60000000,,4857.00
"Kepler-1283 b","Kepler-1283",12.94609780000,1.91000000,,6175.00
"KMT-2023-BLG-1454L b","KMT-2023-BLG-1454L",,,200.23189641,
"XO-2 S d","XO-2 S",4696.00000000000,,1179.14338997,5325.00
"Kepler-186 f","Kepler-186",129.94410000000,1.17000000,,3755.00
"EPIC 212297394 c","EPIC 212297394",5.21396500000,2.27000000,,5171.00
"TOI-622 b","TOI-622",6.40251300000,9.23620010,96.30200732,6400.00
"Kepler-1842 b","Kepler-1842",14.02639961000,2.35388681,,5970.00
"Kepler-1439 b","Kepler-1439",8.07392849000,1.46000000,,3578.00
"Kepler-989 b","Kepler-989",7.96431535200,2.21000000,,5074.00
"Kepler-398 d","Kepler-398",6.83437001000,0.88000000,,4557.00
"TIC 365102760 b","TIC 365102760",4.21285367000,6.21000000,19.20000000,4900.00
"Kepler-1739 b","Kepler-1739",7.34370994600,2.43056832,,5757.00
"Kepler-65 e","Kepler-65",258.80000000000,,260.00000000,
"EPIC 201170410.02","EPIC 201170410",6.79870000000,1.04700000,,3648.00
"Kepler-94 c","Kepler-94",820.30000000000,,3126.00000000,4781.00
"OGLE-2017-BLG-1522L b","OGLE-2017-BLG-1522L",,,240.00000000,
